task,layer,horizon,head,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach-wall,3,3,15,spatial_distance_patches,32,32,7.5910657726075526,7.584961463996548,7.596924838794241
reach-wall,3,3,15,temporal_distance_frames,32,32,0.032822212893272674,0.03250843167255571,0.03313270660558279
reach-wall,3,3,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,3,15,visual_mass,32,32,0.99999999278225,0.9999999892897904,0.9999999958090484
reach-wall,3,4,0,spatial_distance_patches,32,32,6.094647877451763,6.08894336052071,6.100437227470244
reach-wall,3,4,0,temporal_distance_frames,32,32,0.0018704689710644295,0.0018311904450962326,0.0019130065593671265
reach-wall,3,4,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,0,visual_mass,32,32,0.9999999944120646,0.9999999923165888,0.999999996740371
reach-wall,3,4,1,spatial_distance_patches,32,32,7.716361672084967,7.7115639709626596,7.720923428547395
reach-wall,3,4,1,temporal_distance_frames,32,32,0.0038679455536232907,0.003802286834921078,0.003936063938690191
reach-wall,3,4,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,1,visual_mass,32,32,0.9999999948777258,0.9999999930150807,0.9999999965075403
reach-wall,3,4,2,spatial_distance_patches,32,32,6.542147315844524,6.5308660593892744,6.553044491355375
reach-wall,3,4,2,temporal_distance_frames,32,32,0.009656302763009994,0.00957426802553799,0.009738699314683793
reach-wall,3,4,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,2,visual_mass,32,32,0.999999993480742,0.9999999906867743,0.9999999962747097
reach-wall,3,4,3,spatial_distance_patches,32,32,7.985668059247297,7.970571239107058,8.001261131564718
reach-wall,3,4,3,temporal_distance_frames,32,32,0.2002362910103349,0.19879326313630052,0.2016946404964662
reach-wall,3,4,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,3,visual_mass,32,32,0.9999999937135726,0.9999999906867743,0.9999999962747097
reach-wall,3,4,4,spatial_distance_patches,32,32,6.963496783783977,6.9574326307667675,6.9692992528968105
reach-wall,3,4,4,temporal_distance_frames,32,32,0.017122782203220017,0.01671090603063589,0.01753590016941366
reach-wall,3,4,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,4,visual_mass,32,32,0.9999999946448952,0.9999999918509275,0.9999999979045242
reach-wall,3,4,5,spatial_distance_patches,32,32,6.763335604809504,6.752913222034967,6.773064943626969
reach-wall,3,4,5,temporal_distance_frames,32,32,0.011201358968180756,0.011030502535155508,0.011376214412141527
reach-wall,3,4,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,5,visual_mass,32,32,0.9999999944120646,0.9999999920837581,0.9999999965075403
reach-wall,3,4,6,spatial_distance_patches,32,32,7.353400556822729,7.348010651934167,7.358626147103379
reach-wall,3,4,6,temporal_distance_frames,32,32,0.0024064781525913407,0.0023515763237889824,0.0024576823826785617
reach-wall,3,4,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,6,visual_mass,32,32,0.9999999920837581,0.9999999888241291,0.9999999951105565
reach-wall,3,4,7,spatial_distance_patches,32,32,7.381355983269816,7.374182430951077,7.388737450677706
reach-wall,3,4,7,temporal_distance_frames,32,32,0.0037024735136263935,0.003524694752556514,0.0038860222878175795
reach-wall,3,4,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,7,visual_mass,32,32,0.9999999955762178,0.9999999925494194,0.9999999981373549
reach-wall,3,4,8,spatial_distance_patches,32,32,6.752536814475402,6.735874868766136,6.769516024733612
reach-wall,3,4,8,temporal_distance_frames,32,32,0.004658456536247804,0.004567472500608263,0.00474893247203976
reach-wall,3,4,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,8,visual_mass,32,32,0.9999999953433871,0.9999999930150807,0.9999999976716936
reach-wall,3,4,9,spatial_distance_patches,32,32,7.477107024883063,7.4680263651508785,7.486090270898654
reach-wall,3,4,9,temporal_distance_frames,32,32,0.30187034948370683,0.3009728429182998,0.3028188373939031
reach-wall,3,4,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,9,visual_mass,32,32,0.9999999948777258,0.9999999909196049,0.9999999990686774
reach-wall,3,4,10,spatial_distance_patches,32,32,7.595632459390897,7.590187330585929,7.600798382799716
reach-wall,3,4,10,temporal_distance_frames,32,32,0.011238170828530871,0.011094475539298558,0.011379626190684276
reach-wall,3,4,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,10,visual_mass,32,32,0.9999999939464033,0.9999999918509275,0.9999999960418791
reach-wall,3,4,11,spatial_distance_patches,32,32,7.0025707563902975,6.981209655919745,7.0223517693888775
reach-wall,3,4,11,temporal_distance_frames,32,32,0.170302644782991,0.16912330961058114,0.1715370373160469
reach-wall,3,4,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,11,visual_mass,32,32,0.9999999913852662,0.9999999883584678,0.9999999944120646
reach-wall,3,4,12,spatial_distance_patches,32,32,9.01993465525615,9.012331664320639,9.027495401103975
reach-wall,3,4,12,temporal_distance_frames,32,32,0.03606726663611255,0.03583792592634685,0.0362952475216302
reach-wall,3,4,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,12,visual_mass,32,32,0.9999999953433871,0.9999999932479113,0.9999999974388629
reach-wall,3,4,13,spatial_distance_patches,32,32,7.524612943201559,7.517847660908757,7.531674538680366
reach-wall,3,4,13,temporal_distance_frames,32,32,0.0637974107351722,0.06309003335354313,0.06450594643494298
reach-wall,3,4,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,13,visual_mass,32,32,0.9999999932479113,0.9999999909196049,0.9999999953433871
reach-wall,3,4,14,spatial_distance_patches,32,32,6.160081099170467,6.153231873336023,6.166933155681313
reach-wall,3,4,14,temporal_distance_frames,32,32,0.02230834465029675,0.02208373761134562,0.022516339340174964
reach-wall,3,4,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,14,visual_mass,32,32,0.9999999946448952,0.9999999925494194,0.999999996740371
reach-wall,3,4,15,spatial_distance_patches,32,32,7.577958044657441,7.571766670876817,7.583933155253085
reach-wall,3,4,15,temporal_distance_frames,32,32,0.033055165662908004,0.032713328876278376,0.033397137608206715
reach-wall,3,4,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,4,15,visual_mass,32,32,0.999999993480742,0.999999990221113,0.9999999962747097
reach-wall,3,5,0,spatial_distance_patches,32,32,6.107002062576509,6.101107711802138,6.1128391473849755
reach-wall,3,5,0,temporal_distance_frames,32,32,0.0018971209421655604,0.0018546697842140398,0.0019430984798495783
reach-wall,3,5,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,0,visual_mass,32,32,0.9999999969732016,0.9999999948777258,0.9999999986088369
reach-wall,3,5,1,spatial_distance_patches,32,32,7.73723508675162,7.7319501814331275,7.742412272291991
reach-wall,3,5,1,temporal_distance_frames,32,32,0.003918015189385896,0.0038589414454166695,0.003981308145278051
reach-wall,3,5,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,1,visual_mass,32,32,0.9999999955762178,0.9999999932479113,0.9999999974388629
reach-wall,3,5,2,spatial_distance_patches,32,32,6.567951867336784,6.5562934671379045,6.5790786493194275
reach-wall,3,5,2,temporal_distance_frames,32,32,0.009642162307399057,0.00955061749729348,0.009733612748206392
reach-wall,3,5,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,2,visual_mass,32,32,0.9999999960418791,0.9999999939464033,0.9999999979045242
reach-wall,3,5,3,spatial_distance_patches,32,32,7.966481992829565,7.950436538922582,7.982985816553215
reach-wall,3,5,3,temporal_distance_frames,32,32,0.20039909495190011,0.19905383608110142,0.20177003458605286
reach-wall,3,5,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,3,visual_mass,32,32,0.9999999925494194,0.9999999892897904,0.9999999955762178
reach-wall,3,5,4,spatial_distance_patches,32,32,6.939498605261267,6.933273024821978,6.94559977759367
reach-wall,3,5,4,temporal_distance_frames,32,32,0.016475616261465653,0.016141563363401158,0.016803549867629157
reach-wall,3,5,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,4,visual_mass,32,32,0.9999999930150807,0.9999999909196049,0.9999999951105565
reach-wall,3,5,5,spatial_distance_patches,32,32,6.758335372054349,6.747141116858727,6.768682212669304
reach-wall,3,5,5,temporal_distance_frames,32,32,0.011502069777649818,0.011321630461977919,0.011681114271452131
reach-wall,3,5,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,5,visual_mass,32,32,0.9999999937135726,0.9999999913852662,0.9999999960418791
reach-wall,3,5,6,spatial_distance_patches,32,32,7.31551869404125,7.309682257834212,7.321119216433324
reach-wall,3,5,6,temporal_distance_frames,32,32,0.002372814706020479,0.002319031591301822,0.0024234213448314987
reach-wall,3,5,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,6,visual_mass,32,32,0.9999999946448952,0.9999999925494194,0.9999999965075403
reach-wall,3,5,7,spatial_distance_patches,32,32,7.3926171366226425,7.384677583599842,7.40092053976707
reach-wall,3,5,7,temporal_distance_frames,32,32,0.0037724596736092046,0.003577164946855328,0.003970665509763056
reach-wall,3,5,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,7,visual_mass,32,32,0.9999999913852662,0.9999999878928065,0.9999999946448952
reach-wall,3,5,8,spatial_distance_patches,32,32,6.755190602841953,6.735700964634532,6.775934393258627
reach-wall,3,5,8,temporal_distance_frames,32,32,0.004991589539068638,0.004881110467251626,0.005100241724486271
reach-wall,3,5,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,8,visual_mass,32,32,0.9999999920837581,0.999999989522621,0.9999999948777258
reach-wall,3,5,9,spatial_distance_patches,32,32,7.489000585667471,7.478047916716406,7.499776150906597
reach-wall,3,5,9,temporal_distance_frames,32,32,0.3039111267941719,0.30298500956982144,0.30486048174335306
reach-wall,3,5,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,9,visual_mass,32,32,0.9999999904539436,0.9999999876599759,0.9999999932479113
reach-wall,3,5,10,spatial_distance_patches,32,32,7.566600615653812,7.560739636635821,7.572071271410543
reach-wall,3,5,10,temporal_distance_frames,32,32,0.011949746368668943,0.011786782783512311,0.012116019133164957
reach-wall,3,5,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,10,visual_mass,32,32,0.9999999925494194,0.9999999899882823,0.9999999946448952
reach-wall,3,5,11,spatial_distance_patches,32,32,6.977810298590893,6.957027436081703,6.997254590829948
reach-wall,3,5,11,temporal_distance_frames,32,32,0.1679343906321294,0.16660688089750336,0.16923908989229852
reach-wall,3,5,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,11,visual_mass,32,32,0.9999999904539436,0.9999999881256372,0.99999999278225
reach-wall,3,5,12,spatial_distance_patches,32,32,9.014237609959729,9.006141179904905,9.022518622177884
reach-wall,3,5,12,temporal_distance_frames,32,32,0.03598709025765633,0.03576767517237706,0.036212282165238634
reach-wall,3,5,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,12,visual_mass,32,32,0.9999999932479113,0.9999999897554517,0.9999999962747097
reach-wall,3,5,13,spatial_distance_patches,32,32,7.495501374260824,7.48733682047495,7.50408917290014
reach-wall,3,5,13,temporal_distance_frames,32,32,0.06313716044088039,0.062208026154037165,0.06407419498403236
reach-wall,3,5,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,13,visual_mass,32,32,0.9999999951105565,0.99999999278225,0.9999999969732016
reach-wall,3,5,14,spatial_distance_patches,32,32,6.14288840007351,6.134440184074826,6.151341646700375
reach-wall,3,5,14,temporal_distance_frames,32,32,0.02349228578701097,0.02324560743232397,0.02372692871352375
reach-wall,3,5,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,14,visual_mass,32,32,0.9999999976716936,0.9999999953433871,1.0000000002328306
reach-wall,3,5,15,spatial_distance_patches,32,32,7.562043130962444,7.555211173696415,7.568600681573381
reach-wall,3,5,15,temporal_distance_frames,32,32,0.03374485428378424,0.033346961545296976,0.034136291484486644
reach-wall,3,5,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,5,15,visual_mass,32,32,0.99999999278225,0.999999990221113,0.9999999951105565
reach-wall,3,6,0,spatial_distance_patches,32,32,6.119646574024252,6.113526295959283,6.125544984220451
reach-wall,3,6,0,temporal_distance_frames,32,32,0.0019846500366833032,0.0019362558477870949,0.002037063417849984
reach-wall,3,6,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,0,visual_mass,32,32,0.9999999953433871,0.9999999930150807,0.9999999974388629
reach-wall,3,6,1,spatial_distance_patches,32,32,7.760131050194,7.754147996532357,7.766131124481542
reach-wall,3,6,1,temporal_distance_frames,32,32,0.0038426681652015495,0.003774168253437062,0.00391479590373599
reach-wall,3,6,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,1,visual_mass,32,32,0.999999993480742,0.9999999911524355,0.9999999955762178
reach-wall,3,6,2,spatial_distance_patches,32,32,6.600830504323396,6.590929089705827,6.6102219023614985
reach-wall,3,6,2,temporal_distance_frames,32,32,0.009768165837276785,0.009658594900040982,0.009881225333530213
reach-wall,3,6,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,2,visual_mass,32,32,0.9999999944120646,0.999999992310768,0.9999999965075403
reach-wall,3,6,3,spatial_distance_patches,32,32,7.955391878068817,7.937497935132486,7.972784321781232
reach-wall,3,6,3,temporal_distance_frames,32,32,0.19842810257888127,0.1968482475707864,0.19994865753902386
reach-wall,3,6,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,3,visual_mass,32,32,0.9999999939464033,0.9999999916180968,0.9999999960418791
reach-wall,3,6,4,spatial_distance_patches,32,32,6.91435802942233,6.9079090937434335,6.920904100892228
reach-wall,3,6,4,temporal_distance_frames,32,32,0.01607997201659391,0.015802346151040068,0.016348534737031493
reach-wall,3,6,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,4,visual_mass,32,32,0.9999999951105565,0.9999999925494194,0.9999999974388629
reach-wall,3,6,5,spatial_distance_patches,32,32,6.748969813110218,6.737600116765168,6.759495425996469
reach-wall,3,6,5,temporal_distance_frames,32,32,0.011748716798960519,0.01154881088117475,0.011945820399712218
reach-wall,3,6,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,5,visual_mass,32,32,0.999999993480742,0.9999999909196049,0.9999999958090484
reach-wall,3,6,6,spatial_distance_patches,32,32,7.254880802812753,7.2446038526819745,7.264432954497673
reach-wall,3,6,6,temporal_distance_frames,32,32,0.002430978097751569,0.002369828928075054,0.0024886589759944727
reach-wall,3,6,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,6,visual_mass,32,32,0.9999999925494194,0.9999999892897904,0.9999999953433871
reach-wall,3,6,7,spatial_distance_patches,32,32,7.400452578090987,7.39185811848423,7.409507390314091
reach-wall,3,6,7,temporal_distance_frames,32,32,0.0039012552086205264,0.003701209969837549,0.004102147528646144
reach-wall,3,6,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,7,visual_mass,32,32,0.9999999932479113,0.9999999909196049,0.9999999953433871
reach-wall,3,6,8,spatial_distance_patches,32,32,6.758222857781121,6.735414235428499,6.782404467917018
reach-wall,3,6,8,temporal_distance_frames,32,32,0.005550602282617757,0.005379577133350873,0.005720073569773523
reach-wall,3,6,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,8,visual_mass,32,32,0.99999999278225,0.9999999904539436,0.9999999951105565
reach-wall,3,6,9,spatial_distance_patches,32,32,7.5015537102982695,7.488293025009495,7.514485125052997
reach-wall,3,6,9,temporal_distance_frames,32,32,0.3032639938053231,0.3021596753572157,0.30437921232060455
reach-wall,3,6,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,9,visual_mass,32,32,0.9999999958090484,0.99999999278225,0.9999999988358468
reach-wall,3,6,10,spatial_distance_patches,32,32,7.543288919772971,7.537037470536827,7.549236300230374
reach-wall,3,6,10,temporal_distance_frames,32,32,0.01306485475044647,0.012847829221382282,0.013286931523678311
reach-wall,3,6,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,10,visual_mass,32,32,0.9999999953433871,0.9999999930150807,0.9999999974388629
reach-wall,3,6,11,spatial_distance_patches,32,32,6.962556197463351,6.943200047355341,6.9804519322906255
reach-wall,3,6,11,temporal_distance_frames,32,32,0.16451827425248863,0.16295275121160674,0.16592720734460178
reach-wall,3,6,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,11,visual_mass,32,32,0.9999999904539436,0.9999999864958227,0.9999999941792339
reach-wall,3,6,12,spatial_distance_patches,32,32,9.002535264268586,8.994843232781204,9.010532902430008
reach-wall,3,6,12,temporal_distance_frames,32,32,0.03533967381902004,0.03510827861869804,0.0355684475979944
reach-wall,3,6,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,12,visual_mass,32,32,0.9999999951105565,0.9999999920837581,0.9999999983701855
reach-wall,3,6,13,spatial_distance_patches,32,32,7.468480783579658,7.460342084972832,7.4770060198158825
reach-wall,3,6,13,temporal_distance_frames,32,32,0.062223917035434936,0.06112227226099186,0.06334619491765332
reach-wall,3,6,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,13,visual_mass,32,32,0.9999999948777258,0.99999999278225,0.999999996740371
reach-wall,3,6,14,spatial_distance_patches,32,32,6.126442838525154,6.11562316498519,6.13699501106183
reach-wall,3,6,14,temporal_distance_frames,32,32,0.024699382124100555,0.024410673648763374,0.024981189511472185
reach-wall,3,6,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,14,visual_mass,32,32,0.9999999960418791,0.9999999939464033,0.9999999981373549
reach-wall,3,6,15,spatial_distance_patches,32,32,7.54641802810835,7.539122425711418,7.553610018301306
reach-wall,3,6,15,temporal_distance_frames,32,32,0.034165999134444874,0.03367268723168306,0.03464844413674428
reach-wall,3,6,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,3,6,15,visual_mass,32,32,0.9999999920837581,0.9999999890569597,0.9999999951105565
reach-wall,4,1,0,spatial_distance_patches,32,32,5.225710577930994,5.215580535075689,5.2354641023714645
reach-wall,4,1,0,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,4,1,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,4,1,0,visual_mass,32,32,0.9999999911524355,0.9999999860301614,0.9999999953433871
reach-wall,4,1,1,spatial_distance_patches,32,32,6.646810956216104,6.638385135429353,6.655315501847692
reach-wall,4,1,1,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,4,1,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,4,1,1,visual_mass,32,32,0.9999999944120646,0.9999999916180968,0.9999999972060323
reach-wall,4,1,2,spatial_distance_patches,32,32,0.969535554964597,0.9472890587164986,0.9919745396303901
reach-wall,4,1,2,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,4,1,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,4,1,2,visual_mass,32,32,0.9999999976716936,0.9999999920837581,1.0000000037252903
reach-wall,4,1,3,spatial_distance_patches,32,32,7.1771376042694595,7.171339821768055,7.183221496467977
reach-wall,4,1,3,temporal_distance_frames,32,32,0.0,0.0,0.0
reach-wall,4,1,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,4,1,3,visual_mass,32,32,0.999999993480742,0.999999990221113,0.9999999962747097
reach-wall,4,1,4,spatial_distance_patches,32,32,6.734343608578364,6.728365628970322,6.740457685533281
