task,episode,arm,iteration,proposal_mean_delta_l2,proposal_mean_delta_rms,proposal_std_delta_l2,proposal_std_delta_rms,native_proposal_entropy_nats,arm_proposal_entropy_nats,proposal_entropy_delta_nats,native_best_runnerup_margin,arm_best_runnerup_margin,best_runnerup_margin_delta,native_elite_boundary_margin,arm_elite_boundary_margin,elite_boundary_margin_delta,same_candidate_actions_verified,shared_population_elite_overlap_count,shared_population_cost_delta_mean,shared_population_cost_delta_rms,cohort,native_comparator
reach-wall,16,matched_random_fixed_rank4,5,1.3396862848021644e-06,1.2229606636107262e-07,1.4671402114805707e-06,1.3393096480846808e-07,127.9302244437292,127.9302225674523,-1.8762768974056598e-06,0.0035987496376037598,0.0037256479263305664,0.00012689828872680664,0.001514434814453125,0.001559913158416748,4.547834396362305e-05,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,6,1.6890046827856706e-06,1.5418432741559488e-07,1.3410217206622078e-06,1.224179744185138e-07,116.97958913525657,116.97958637998582,-2.7552707564382217e-06,0.001017153263092041,0.0009214878082275391,-9.566545486450195e-05,0.0033867359161376953,0.0031602978706359863,-0.00022643804550170898,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,7,1.5791301359579553e-06,1.44154199450062e-07,1.5315610358154294e-06,1.3981175458534804e-07,107.76332936915429,107.7633277503451,-1.6188091933599935e-06,0.025744915008544922,0.02577340602874756,2.849102020263672e-05,0.004330933094024658,0.004478156566619873,0.00014722347259521484,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,8,1.9072949718702527e-06,1.741114133182531e-07,1.5868862166062128e-06,1.448622295048753e-07,96.89303983228311,96.89303842528298,-1.407000127073843e-06,0.0023572444915771484,0.0024306774139404297,7.343292236328125e-05,0.0008169412612915039,0.0009354352951049805,0.00011849403381347656,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,9,2.322987445057336e-06,2.1205877074319927e-07,1.751013254077782e-06,1.59844909624821e-07,79.123228836973,79.12322722857316,-1.608399841757091e-06,0.00018906593322753906,0.0002491474151611328,6.008148193359375e-05,0.0002357959747314453,3.319978713989258e-05,-0.00020259618759155273,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,10,2.0818207466612547e-06,1.900433639381028e-07,1.607966656584055e-06,1.4678660158787494e-07,62.164926518440225,62.16492560345081,-9.149894140136894e-07,0.007899224758148193,0.008025646209716797,0.00012642145156860352,0.00011646747589111328,0.00020360946655273438,8.71419906616211e-05,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,11,2.566973716731787e-06,2.3433156819614605e-07,1.461787251746086e-06,1.334423086758024e-07,43.70347161362791,43.703470690607176,-9.230207353994047e-07,0.003720998764038086,0.003636777400970459,-8.422136306762695e-05,0.0002384781837463379,0.0003387928009033203,0.00010031461715698242,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,12,2.5435458320312997e-06,2.3219290470863154e-07,1.0781518042642143e-06,9.842134393506746e-08,21.487632151107647,21.487630376062402,-1.7750452450115972e-06,0.0006893277168273926,0.0006573200225830078,-3.2007694244384766e-05,0.0009278655052185059,0.0008146762847900391,-0.0001131892204284668,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,13,2.435645536450042e-06,2.2234300040007658e-07,9.138471962078489e-07,8.342245391264806e-08,6.057397569935913,6.0573952848448815,-2.2850910310623362e-06,1.6689300537109375e-05,1.806020736694336e-05,1.3709068298339844e-06,0.0006649494171142578,0.00045365095138549805,-0.00021129846572875977,,,,,extension56,same_receiving_gpu
reach-wall,16,matched_random_fixed_rank4,14,3.3830139652338846e-06,3.088255101855994e-07,1.0923361744115587e-06,9.971619385068468e-08,-11.506547445770302,-11.506554733718797,-7.287948495360297e-06,0.0029951930046081543,0.002954244613647461,-4.094839096069336e-05,0.00025528669357299805,0.00043761730194091797,0.00018233060836791992,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0067272186279296875,0.006485700607299805,-0.0002415180206298828,0.013344764709472656,0.012613296508789062,-0.0007314682006835938,True,10.0,0.000281218687693278,0.0004980078748195664,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,1,1.7854209194066762e-07,1.6298588536677495e-08,5.16191365590357e-07,4.712160915387242e-08,161.5490533232688,161.5490536987757,3.75506914451762e-07,0.08861637115478516,0.08966207504272461,0.0010457038879394531,0.012151718139648438,0.01195979118347168,-0.0001919269561767578,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,2,2.985010758333814e-07,2.7249295445583865e-08,5.196212462831347e-07,4.743471299137005e-08,156.39661339752325,156.39661366753592,2.7001266289516934e-07,0.05157792568206787,0.05199158191680908,0.00041365623474121094,0.001796722412109375,0.001943826675415039,0.00014710426330566406,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,3,6.706744786717833e-07,6.122392345192551e-08,7.873681076540295e-07,7.187654560371133e-08,146.44002933880782,146.44002898217383,-3.5663398989527195e-07,0.015399694442749023,0.016263246536254883,0.0008635520935058594,0.014424443244934082,0.01499950885772705,0.0005750656127929688,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,4,9.93723832913962e-07,9.071415986957862e-08,9.555351461101412e-07,8.722802566891984e-08,139.15925396103455,139.15925436692658,4.0589202399132773e-07,0.005547523498535156,0.006334900856018066,0.0007873773574829102,0.018845438957214355,0.019187211990356445,0.00034177303314208984,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,5,1.3193445751783176e-06,1.2043913082453917e-07,1.031091445207965e-06,9.41253405651674e-08,134.39093307131745,134.39093242762326,-6.436941930587636e-07,0.0070781707763671875,0.006775856018066406,-0.00030231475830078125,0.001165151596069336,0.001061081886291504,-0.00010406970977783203,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,6,1.613356092508309e-06,1.472785875258654e-07,1.090944124324508e-06,9.958911764504225e-08,127.91035767532432,127.91035661203435,-1.063289971625636e-06,0.03757661581039429,0.03785908222198486,0.00028246641159057617,0.004006505012512207,0.003941655158996582,-6.4849853515625e-05,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,7,2.432042984087822e-06,2.2201413386784632e-07,1.2615925364802316e-06,1.1516711510173033e-07,124.05909145588714,124.05909040789226,-1.047994885539083e-06,0.0009201765060424805,0.00011038780212402344,-0.000809788703918457,0.008751749992370605,0.007373929023742676,-0.0013778209686279297,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,8,2.956482479997143e-06,2.6988869086054185e-07,1.5465294895183779e-06,1.4117818120936083e-07,114.99012610738089,114.99012469704738,-1.410333510420969e-06,0.018685877323150635,0.019169270992279053,0.00048339366912841797,0.0067528486251831055,0.0071866512298583984,0.00043380260467529297,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,9,3.668904591039571e-06,3.349236343077732e-07,1.614319208119209e-06,1.4736650755012795e-07,104.694190640632,104.69418989080026,-7.49831741586604e-07,0.0061037540435791016,0.00656580924987793,0.0004620552062988281,0.0029970407485961914,0.0027724504470825195,-0.00022459030151367188,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,10,3.272050476518036e-06,2.986959758807427e-07,1.562935766412523e-06,1.4267586253262734e-07,94.57203231315918,94.572030229436,-2.083723188661679e-06,0.004211604595184326,0.004698216915130615,0.00048661231994628906,0.00026226043701171875,8.994340896606445e-05,-0.0001723170280456543,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,11,1.012251056442863,0.0924054562453652,0.7814660597392642,0.07133776480731245,88.6927306330281,92.22804309947716,3.5353124664490565,0.002502620220184326,0.005906581878662109,0.003403961658477783,0.002132415771484375,0.0019154548645019531,-0.00021696090698242188,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,12,1.6838424938022083,0.15371308619020374,1.1183547023152063,0.10209134962500226,80.0803937497496,85.61472043027288,5.534326680523279,0.0006133913993835449,0.0002002120018005371,-0.0004131793975830078,0.0012955665588378906,0.00043076276779174805,-0.0008648037910461426,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,13,2.3962711341486864,0.21874862567862058,1.8105959991663707,0.16528404521200435,65.99592034234719,68.00921584121721,2.013295498870022,0.0013518333435058594,0.0016228556632995605,0.00027102231979370117,0.00015538930892944336,0.0006132125854492188,0.0004578232765197754,,,,,extension56,same_receiving_gpu
reach-wall,17,fixed_rank4,14,3.2739016730715216,0.2988649662325294,2.388269276291023,0.21801815933685523,53.39572659441119,56.60594779235593,3.2102211979447404,0.0008508563041687012,0.001721799373626709,0.0008709430694580078,0.0006979107856750488,0.0010396838188171387,0.00034177303314208984,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0067272186279296875,0.006814718246459961,8.749961853027344e-05,0.013344764709472656,0.012774467468261719,-0.0005702972412109375,True,10.0,0.00040517012278238934,0.0005638912537006975,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,1,1.7854209194066762e-07,1.6298588536677495e-08,5.16191365590357e-07,4.712160915387242e-08,161.5490533232688,161.5490536987757,3.75506914451762e-07,0.08861637115478516,0.0887613296508789,0.00014495849609375,0.012151718139648438,0.012382745742797852,0.00023102760314941406,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,2,2.985010758333814e-07,2.7249295445583865e-08,5.196212462831347e-07,4.743471299137005e-08,156.39661339752325,156.39661366753592,2.7001266289516934e-07,0.05157792568206787,0.0515674352645874,-1.049041748046875e-05,0.001796722412109375,0.001659989356994629,-0.0001367330551147461,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,3,5.227765060705101e-07,4.772274748475913e-08,6.867479456545659e-07,6.269122352588961e-08,146.44002933880782,146.44002870066856,-6.381392552157195e-07,0.015399694442749023,0.015488743782043457,8.90493392944336e-05,0.014424443244934082,0.014726996421813965,0.0003025531768798828,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,4,6.499691257282567e-07,5.933379197387961e-08,7.04621697517448e-07,6.432286637298137e-08,139.15925396103455,139.15925373484882,-2.2618573325416946e-07,0.005547523498535156,0.005715012550354004,0.00016748905181884766,0.018845438957214355,0.018889427185058594,4.398822784423828e-05,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,5,1.0010465728029692e-06,9.138263150623728e-08,7.342508432123017e-07,6.702762494909443e-08,134.39093307131745,134.39093258791158,-4.834058699998423e-07,0.0070781707763671875,0.007100701332092285,2.2530555725097656e-05,0.001165151596069336,0.0012913942337036133,0.00012624263763427734,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,6,1.297791909170185e-06,1.1847165060003433e-07,7.263456348749364e-07,6.630598146106896e-08,127.91035767532432,127.9103570597386,-6.155857192879921e-07,0.03757661581039429,0.03761100769042969,3.439188003540039e-05,0.004006505012512207,0.004018187522888184,1.1682510375976562e-05,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,7,1.3160349229466686e-06,1.2013700229374393e-07,9.416071938264119e-07,8.595658339464417e-08,124.05909145588714,124.05909131330552,-1.425816265054891e-07,0.0009201765060424805,0.0009726881980895996,5.251169204711914e-05,0.008751749992370605,0.008724629878997803,-2.7120113372802734e-05,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,8,1.3641584281946416e-06,1.2453005718883277e-07,1.0428683881117517e-06,9.520042344630982e-08,114.99012610738089,114.99012556053876,-5.468421306886739e-07,0.018685877323150635,0.01870805025100708,2.2172927856445312e-05,0.0067528486251831055,0.006654560565948486,-9.828805923461914e-05,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,9,1.66828132797846e-06,1.5229255259974614e-07,1.1814281131574391e-06,1.0784913794118256e-07,104.694190640632,104.69419004879266,-5.918393384263254e-07,0.0061037540435791016,0.006127834320068359,2.4080276489257812e-05,0.0029970407485961914,0.002901136875152588,-9.590387344360352e-05,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,10,1.8094085899991596e-06,1.6517565008102603e-07,1.288756627466658e-06,1.1764684599962842e-07,94.57203231315918,94.57203180988643,-5.032727585785324e-07,0.004211604595184326,0.0042136311531066895,2.0265579223632812e-06,0.00026226043701171875,0.00014954805374145508,-0.00011271238327026367,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,11,1.8384411417432357e-06,1.6782594732972044e-07,1.399916312880283e-06,1.2779429053066514e-07,88.6927306330281,88.69272973159224,-9.014358681724843e-07,0.002502620220184326,0.002508699893951416,6.079673767089844e-06,0.002132415771484375,0.002148151397705078,1.5735626220703125e-05,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,12,2.027813331698046e-06,1.8511318403012092e-07,1.3831015084151907e-06,1.2625931591307023e-07,80.0803937497496,80.0803929166351,-8.331144982776095e-07,0.0006133913993835449,0.0006291866302490234,1.5795230865478516e-05,0.0012955665588378906,0.001142740249633789,-0.00015282630920410156,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,13,2.141980081410144e-06,1.9553513471918134e-07,1.0118810129953772e-06,9.237167605479103e-08,65.99592034234719,65.99591871975258,-1.6225946097847554e-06,0.0013518333435058594,0.0013802051544189453,2.8371810913085938e-05,0.00015538930892944336,0.00030153989791870117,0.0001461505889892578,,,,,extension56,same_receiving_gpu
reach-wall,17,matched_random_fixed_rank4,14,2.4339149312543193e-06,2.2218501848277107e-07,8.472066958069699e-07,7.733903636048248e-08,53.39572659441119,53.39572401661302,-2.5777981633723357e-06,0.0008508563041687012,0.0008766055107116699,2.574920654296875e-05,0.0006979107856750488,0.000771641731262207,7.37309455871582e-05,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.014366626739501953,0.01398611068725586,-0.00038051605224609375,0.0002613067626953125,0.0006508827209472656,0.0003895759582519531,True,10.0,-7.710456848144531e-05,0.0004219070835893562,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,1,0.0,0.0,0.0,0.0,160.1144772310624,160.1144772310624,0.0,0.028058528900146484,0.028206348419189453,0.00014781951904296875,0.005918741226196289,0.005896329879760742,-2.2411346435546875e-05,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,2,3.5675854780568095e-07,3.256745070265944e-08,4.097141946812725e-07,3.740161775949935e-08,152.18956898019377,152.18956943153398,4.5134021320336615e-07,0.045410990715026855,0.045316219329833984,-9.47713851928711e-05,0.006644010543823242,0.006261944770812988,-0.0003820657730102539,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,3,5.092630001127596e-07,4.6489138810752406e-08,5.840038639982171e-07,5.331201499700045e-08,145.5058620439096,145.5058627601734,7.162637984947651e-07,0.04619157314300537,0.04552197456359863,-0.0006695985794067383,0.0005072355270385742,0.0012195110321044922,0.000712275505065918,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,4,8.056279415436549e-07,7.354343275665218e-08,6.034510353599962e-07,5.508729073608625e-08,138.09611945389202,138.09612007722697,6.233349552076106e-07,0.0017868280410766602,0.0020771026611328125,0.00029027462005615234,0.0010851621627807617,0.0011065006256103516,2.1338462829589844e-05,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,5,7.572150824354083e-07,6.91239635888345e-08,5.446573162823041e-07,4.972018303967396e-08,127.57316000069584,127.57316036981334,3.6911750100898644e-07,0.013260483741760254,0.012910246849060059,-0.0003502368927001953,0.0016928911209106445,0.0015146732330322266,-0.00017821788787841797,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,6,1.0044356064474454e-06,9.169200653544122e-08,7.717017755641968e-07,7.044641169054993e-08,121.50594134494423,121.5059424953729,1.150428673213355e-06,0.015475630760192871,0.01527261734008789,-0.00020301342010498047,0.000777125358581543,0.0013761520385742188,0.0005990266799926758,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,7,1.3863915095087477e-06,1.2655965054859652e-07,7.646198040644824e-07,6.979991910021621e-08,118.53647151831684,118.53647218873337,6.704165258497596e-07,0.027760744094848633,0.028113126754760742,0.0003523826599121094,0.0017086267471313477,0.0018548965454101562,0.0001462697982788086,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,8,1.5832859032229746e-06,1.4453356736252743e-07,1.0055799972297542e-06,9.17964746431198e-08,110.81258001482112,110.81257980373326,-2.1108786540935398e-07,0.002173900604248047,0.002044200897216797,-0.00012969970703125,0.000491023063659668,6.747245788574219e-05,-0.0004235506057739258,,,,,extension56,same_receiving_gpu
reach-wall,18,fixed_rank4,9,1.939841446476186e-06,1.7708248636974292e-07,1.0759835361561594e-06,9.822340904281734e-08,102.77056171685827,102.77056098552534,-7.313329319913464e-07,0.026013970375061035,0.02593374252319336,-8.022785186767578e-05,0.0019701719284057617,0.0011838674545288086,-0.0007863044738769531,,,,,extension56,same_receiving_gpu
