task,bank,arm,modality,horizon,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach,original,donor_persistent_B3,official,4,spearman_loss,8,8,0.0010236224846942865,0.00091611990133224209,0.0011365681840909553
reach,original,donor_persistent_B3,official,4,native_top10_overlap,8,8,9.125,8.75,9.5
reach,original,donor_persistent_B3,official,4,centered_cost_change_rms,8,8,0.0059555610207906581,0.005271101223002444,0.0067237979392549213
reach,original,donor_persistent_B3,official,6,donor_reconstruction,8,8,0.036392411774555752,0.033323522955324966,0.039460905911167826
reach,original,donor_persistent_B3,official,6,numerator_mse_mean,8,8,0.16933984389529128,0.15802222245260622,0.1827789884579204
reach,original,donor_persistent_B3,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,donor_persistent_B3,official,6,native_spearman,8,8,0.99897637751530566,0.99886343181590909,0.99908388009866778
reach,original,donor_persistent_B3,official,6,spearman_loss,8,8,0.0010236224846942865,0.00091611990133224209,0.0011365681840909553
reach,original,donor_persistent_B3,official,6,native_top10_overlap,8,8,9.125,8.75,9.5
reach,original,donor_persistent_B3,official,6,centered_cost_change_rms,8,8,0.0059555610207906581,0.005271101223002444,0.0067237979392549213
reach,original,donor_persistent_B3,proprio,3,donor_reconstruction,8,8,-0.17972317877893648,-0.19404101843703997,-0.16438055668274154
reach,original,donor_persistent_B3,proprio,3,numerator_mse_mean,8,8,0.0012297166040763966,0.0011671608579482597,0.0012925576755445155
reach,original,donor_persistent_B3,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,donor_persistent_B3,proprio,3,native_spearman,8,8,0.99907417025421486,0.99900551669927629,0.99913743520725495
reach,original,donor_persistent_B3,proprio,3,spearman_loss,8,8,0.00092582974578513111,0.00086256479274516228,0.00099448330072371416
reach,original,donor_persistent_B3,proprio,3,native_top10_overlap,8,8,9.625,9.125,10
reach,original,donor_persistent_B3,proprio,3,centered_cost_change_rms,8,8,0.0024427363947428925,0.0022668337084512801,0.0026275953942275598
reach,original,donor_persistent_B3,proprio,4,donor_reconstruction,8,8,0.021298355181265965,0.015994578840261744,0.02679453793829159
reach,original,donor_persistent_B3,proprio,4,numerator_mse_mean,8,8,0.0035897090085908242,0.0033494611537157504,0.0038523820162905771
reach,original,donor_persistent_B3,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,donor_persistent_B3,proprio,4,native_spearman,8,8,0.99907417025421486,0.99900551669927629,0.99913743520725495
reach,original,donor_persistent_B3,proprio,4,spearman_loss,8,8,0.00092582974578513111,0.00086256479274516228,0.00099448330072371416
reach,original,donor_persistent_B3,proprio,4,native_top10_overlap,8,8,9.625,9.125,10
reach,original,donor_persistent_B3,proprio,4,centered_cost_change_rms,8,8,0.0024427363947428925,0.0022668337084512801,0.0026275953942275598
reach,original,donor_persistent_B3,proprio,6,donor_reconstruction,8,8,0.020406170469785948,0.013994227722837968,0.027167496594394644
reach,original,donor_persistent_B3,proprio,6,numerator_mse_mean,8,8,0.0038241921009808349,0.0035528892091156597,0.0041303906173027743
reach,original,donor_persistent_B3,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,donor_persistent_B3,proprio,6,native_spearman,8,8,0.99907417025421486,0.99900551669927629,0.99913743520725495
reach,original,donor_persistent_B3,proprio,6,spearman_loss,8,8,0.00092582974578513111,0.00086256479274516228,0.00099448330072371416
reach,original,donor_persistent_B3,proprio,6,native_top10_overlap,8,8,9.625,9.125,10
reach,original,donor_persistent_B3,proprio,6,centered_cost_change_rms,8,8,0.0024427363947428925,0.0022668337084512801,0.0026275953942275598
reach,original,donor_persistent_B3,visual,3,donor_reconstruction,8,8,0.17665115709736795,0.17129333857530255,0.18130765679980348
reach,original,donor_persistent_B3,visual,3,numerator_mse_mean,8,8,0.036432424134433761,0.03436156751636061,0.038674402877824331
reach,original,donor_persistent_B3,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,donor_persistent_B3,visual,3,native_spearman,8,8,0.99898871095151631,0.99884153567181755,0.99912177079745335
reach,original,donor_persistent_B3,visual,3,spearman_loss,8,8,0.0010112890484836184,0.00087822920254667616,0.0011584643281824407
reach,original,donor_persistent_B3,visual,3,native_top10_overlap,8,8,9.5,9,9.875
reach,original,donor_persistent_B3,visual,3,centered_cost_change_rms,8,8,0.0057782842557203163,0.0050977333689647113,0.0065459969851963621
reach,original,donor_persistent_B3,visual,4,donor_reconstruction,8,8,0.063474880689075766,0.061102864921818878,0.065693759739218593
reach,original,donor_persistent_B3,visual,4,numerator_mse_mean,8,8,0.14922171773657458,0.13945464110028072,0.16082990134251626
reach,original,donor_persistent_B3,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,donor_persistent_B3,visual,4,native_spearman,8,8,0.99898871095151631,0.99884153567181755,0.99912177079745335
reach,original,donor_persistent_B3,visual,4,spearman_loss,8,8,0.0010112890484836184,0.00087822920254667616,0.0011584643281824407
reach,original,donor_persistent_B3,visual,4,native_top10_overlap,8,8,9.5,9,9.875
reach,original,donor_persistent_B3,visual,4,centered_cost_change_rms,8,8,0.0057782842557203163,0.0050977333689647113,0.0065459969851963621
reach,original,donor_persistent_B3,visual,6,donor_reconstruction,8,8,0.036427959315983555,0.033365997467061786,0.039489908116714198
reach,original,donor_persistent_B3,visual,6,numerator_mse_mean,8,8,0.1689574246851932,0.15766585218546642,0.18236889207429854
reach,original,donor_persistent_B3,visual,6,denominator_mse_mean,8,8,0.17539299885749407,0.16338527119760024,0.18959543348386504
reach,original,donor_persistent_B3,visual,6,native_spearman,8,8,0.99898871095151631,0.99884153567181755,0.99912177079745335
reach,original,donor_persistent_B3,visual,6,spearman_loss,8,8,0.0010112890484836184,0.00087822920254667616,0.0011584643281824407
reach,original,donor_persistent_B3,visual,6,native_top10_overlap,8,8,9.5,9,9.875
reach,original,donor_persistent_B3,visual,6,centered_cost_change_rms,8,8,0.0057782842557203163,0.0050977333689647113,0.0065459969851963621
reach,original,donor_persistent_B4,official,3,donor_reconstruction,8,8,0.03526176467762196,0.033642540958129123,0.036713877068504486
reach,original,donor_persistent_B4,official,3,numerator_mse_mean,8,8,0.042789078153059698,0.040396811382877575,0.045425488404831182
reach,original,donor_persistent_B4,official,3,denominator_mse_mean,8,8,0.044351809681430883,0.041868927583696897,0.047063703284059497
reach,original,donor_persistent_B4,official,3,native_spearman,8,8,0.98870348559428434,0.98640257113967933,0.99143596039955995
reach,original,donor_persistent_B4,official,3,spearman_loss,8,8,0.011296514405715607,0.0085640396004399988,0.013597428860320643
reach,original,donor_persistent_B4,official,3,native_top10_overlap,8,8,9,8.25,9.625
reach,original,donor_persistent_B4,official,3,centered_cost_change_rms,8,8,0.021458235270497273,0.017008987001584791,0.025823096285078555
reach,original,donor_persistent_B4,official,4,donor_reconstruction,8,8,0.059369334670706861,0.05622712112253031,0.062650710733175421
reach,original,donor_persistent_B4,official,4,numerator_mse_mean,8,8,0.15017820162955364,0.1404945939836523,0.16150431303094787
reach,original,donor_persistent_B4,official,4,denominator_mse_mean,8,8,0.1597026013360095,0.14911414486343894,0.1721550632306697
reach,original,donor_persistent_B4,official,4,native_spearman,8,8,0.98870348559428434,0.98640257113967933,0.99143596039955995
reach,original,donor_persistent_B4,official,4,spearman_loss,8,8,0.011296514405715607,0.0085640396004399988,0.013597428860320643
reach,original,donor_persistent_B4,official,4,native_top10_overlap,8,8,9,8.25,9.625
reach,original,donor_persistent_B4,official,4,centered_cost_change_rms,8,8,0.021458235270497273,0.017008987001584791,0.025823096285078555
reach,original,donor_persistent_B4,official,6,donor_reconstruction,8,8,0.14027606442818347,0.13721164196433544,0.14327388349852266
reach,original,donor_persistent_B4,official,6,numerator_mse_mean,8,8,0.1511247061739997,0.14072716565398605,0.16326509377682924
reach,original,donor_persistent_B4,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,donor_persistent_B4,official,6,native_spearman,8,8,0.98870348559428434,0.98640257113967933,0.99143596039955995
reach,original,donor_persistent_B4,official,6,spearman_loss,8,8,0.011296514405715607,0.0085640396004399988,0.013597428860320643
reach,original,donor_persistent_B4,official,6,native_top10_overlap,8,8,9,8.25,9.625
reach,original,donor_persistent_B4,official,6,centered_cost_change_rms,8,8,0.021458235270497273,0.017008987001584791,0.025823096285078555
reach,original,donor_persistent_B4,proprio,3,donor_reconstruction,8,8,0.59745240172814329,0.57964628461930467,0.61532217197520189
reach,original,donor_persistent_B4,proprio,3,numerator_mse_mean,8,8,0.0004189527618083582,0.00039756382854884821,0.0004439727738866807
reach,original,donor_persistent_B4,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,donor_persistent_B4,proprio,3,native_spearman,8,8,0.9848993877709753,0.98313412093467711,0.98673657485083166
reach,original,donor_persistent_B4,proprio,3,spearman_loss,8,8,0.015100612229024757,0.013263425149168298,0.016865879065322914
reach,original,donor_persistent_B4,proprio,3,native_top10_overlap,8,8,8.75,7.875,9.5
reach,original,donor_persistent_B4,proprio,3,centered_cost_change_rms,8,8,0.010810267331354985,0.0096599470180258919,0.012019654912523478
reach,original,donor_persistent_B4,proprio,4,donor_reconstruction,8,8,0.20227335849652794,0.19165348775169463,0.21134741782773669
reach,original,donor_persistent_B4,proprio,4,numerator_mse_mean,8,8,0.0029240973375652037,0.0027348216799520366,0.003124214870707233
reach,original,donor_persistent_B4,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,donor_persistent_B4,proprio,4,native_spearman,8,8,0.9848993877709753,0.98313412093467711,0.98673657485083166
reach,original,donor_persistent_B4,proprio,4,spearman_loss,8,8,0.015100612229024757,0.013263425149168298,0.016865879065322914
reach,original,donor_persistent_B4,proprio,4,native_top10_overlap,8,8,8.75,7.875,9.5
reach,original,donor_persistent_B4,proprio,4,centered_cost_change_rms,8,8,0.010810267331354985,0.0096599470180258919,0.012019654912523478
reach,original,donor_persistent_B4,proprio,6,donor_reconstruction,8,8,0.22218035477308651,0.21548217719083737,0.22825024074973577
reach,original,donor_persistent_B4,proprio,6,numerator_mse_mean,8,8,0.0030371860632274722,0.0028155096987116913,0.0032824862702901005
reach,original,donor_persistent_B4,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,donor_persistent_B4,proprio,6,native_spearman,8,8,0.9848993877709753,0.98313412093467711,0.98673657485083166
reach,original,donor_persistent_B4,proprio,6,spearman_loss,8,8,0.015100612229024757,0.013263425149168298,0.016865879065322914
reach,original,donor_persistent_B4,proprio,6,native_top10_overlap,8,8,8.75,7.875,9.5
reach,original,donor_persistent_B4,proprio,6,centered_cost_change_rms,8,8,0.010810267331354985,0.0096599470180258919,0.012019654912523478
reach,original,donor_persistent_B4,visual,3,donor_reconstruction,8,8,0.033934401824103996,0.032326396230218324,0.035371181937762487
reach,original,donor_persistent_B4,visual,3,numerator_mse_mean,8,8,0.042747182876878863,0.040355094379464877,0.045380435379629755
reach,original,donor_persistent_B4,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,donor_persistent_B4,visual,3,native_spearman,8,8,0.98878122236685351,0.98644527934069637,0.99149457216191295
reach,original,donor_persistent_B4,visual,3,spearman_loss,8,8,0.011218777633146493,0.008505427838087054,0.013554720659303521
reach,original,donor_persistent_B4,visual,3,native_top10_overlap,8,8,9,8.625,9.375
reach,original,donor_persistent_B4,visual,3,centered_cost_change_rms,8,8,0.020624253248380135,0.016346740927709717,0.024892223791940317
reach,original,donor_persistent_B4,visual,4,donor_reconstruction,8,8,0.059040061420690515,0.055903402783251302,0.062313870088617468
reach,original,donor_persistent_B4,visual,4,numerator_mse_mean,8,8,0.14988579189579709,0.14021388437121865,0.16119114816587882
reach,original,donor_persistent_B4,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,donor_persistent_B4,visual,4,native_spearman,8,8,0.98878122236685351,0.98644527934069637,0.99149457216191295
reach,original,donor_persistent_B4,visual,4,spearman_loss,8,8,0.011218777633146493,0.008505427838087054,0.013554720659303521
reach,original,donor_persistent_B4,visual,4,native_top10_overlap,8,8,9,8.625,9.375
reach,original,donor_persistent_B4,visual,4,centered_cost_change_rms,8,8,0.020624253248380135,0.016346740927709717,0.024892223791940317
reach,original,donor_persistent_B4,visual,6,donor_reconstruction,8,8,0.14009366177446286,0.13703007000635126,0.14308740057923239
reach,original,donor_persistent_B4,visual,6,numerator_mse_mean,8,8,0.15082098756767695,0.14044665085879918,0.16293167854473445
reach,original,donor_persistent_B4,visual,6,denominator_mse_mean,8,8,0.17539299885749407,0.16338527119760024,0.18959543348386504
reach,original,donor_persistent_B4,visual,6,native_spearman,8,8,0.98878122236685351,0.98644527934069637,0.99149457216191295
reach,original,donor_persistent_B4,visual,6,spearman_loss,8,8,0.011218777633146493,0.008505427838087054,0.013554720659303521
reach,original,donor_persistent_B4,visual,6,native_top10_overlap,8,8,9,8.625,9.375
reach,original,donor_persistent_B4,visual,6,centered_cost_change_rms,8,8,0.020624253248380135,0.016346740927709717,0.024892223791940317
reach,original,donor_persistent_B5,official,3,donor_reconstruction,8,8,-0.0053981944787925562,-0.0059959191886252705,-0.0048548558348080837
reach,original,donor_persistent_B5,official,3,numerator_mse_mean,8,8,0.044589067970917273,0.04210877075677795,0.047296058778148659
reach,original,donor_persistent_B5,official,3,denominator_mse_mean,8,8,0.044351809681430883,0.041868927583696897,0.047063703284059497
reach,original,donor_persistent_B5,official,3,native_spearman,8,8,0.99982305358948431,0.99979277547528311,0.99985294419937998
reach,original,donor_persistent_B5,official,3,spearman_loss,8,8,0.0001769464105156604,0.00014705580061998396,0.00020722452471694242
reach,original,donor_persistent_B5,official,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,donor_persistent_B5,official,3,centered_cost_change_rms,8,8,0.00206944608242105,0.0017721973018678498,0.0024043698740069484
reach,original,donor_persistent_B5,official,4,donor_reconstruction,8,8,0.0052154323436503641,0.0046627875435425493,0.0057903765137440472
reach,original,donor_persistent_B5,official,4,numerator_mse_mean,8,8,0.1588604443087541,0.14839714333441248,0.17115606699729824
reach,original,donor_persistent_B5,official,4,denominator_mse_mean,8,8,0.1597026013360095,0.14911414486343894,0.1721550632306697
reach,original,donor_persistent_B5,official,4,native_spearman,8,8,0.99982305358948431,0.99979277547528311,0.99985294419937998
